DATE,COUNTRY,LEAGUE,TYPE,SEASON,HOME_TEAM,AWAY_TEAM,FTR,FTHG,FTAG,HTR,HTHG,HTAG,ETR,ETHG,ETAG,PENR,PENHG,PENAG,H_ST,H_SOG,H_SFG,H_PT,H_COR,H_FL,H_YC,H_RC,A_ST,A_SOG,A_SFG,A_PT,A_COR,A_FL,A_YC,A_RC
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Juventus,Inter,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,10,5,5,47,2,16,2,0,15,4,11,53,8,13,2,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Monza,Hellas Verona,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,3,8,76,5,10,3,0,6,2,4,24,2,10,1,1
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Monza,Hellas Verona,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,3,8,76,5,10,3,0,6,2,4,24,2,10,1,1
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Monza,Hellas Verona,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,3,8,76,5,10,3,0,6,2,4,24,2,10,1,1
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Monza,Hellas Verona,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,3,8,76,5,10,3,0,6,2,4,24,2,10,1,1
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Fiorentina,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,12,1,11,49,4,10,1,0,6,2,4,51,4,18,0,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Fiorentina,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,12,1,11,49,4,10,1,0,6,2,4,51,4,18,0,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Fiorentina,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,12,1,11,49,4,10,1,0,6,2,4,51,4,18,0,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Fiorentina,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,12,1,11,49,4,10,1,0,6,2,4,51,4,18,0,0
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Napoli,Empoli,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,19,4,15,75,5,12,1,0,5,1,4,25,0,16,6,1
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Napoli,Empoli,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,19,4,15,75,5,12,1,0,5,1,4,25,0,16,6,1
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Napoli,Empoli,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,19,4,15,75,5,12,1,0,5,1,4,25,0,16,6,1
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Napoli,Empoli,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,19,4,15,75,5,12,1,0,5,1,4,25,0,16,6,1
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Spezia,Udinese,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,5,16,49,9,12,3,0,11,3,8,51,0,12,3,0
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Spezia,Udinese,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,5,16,49,9,12,3,0,11,3,8,51,0,12,3,0
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Spezia,Udinese,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,5,16,49,9,12,3,0,11,3,8,51,0,12,3,0
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Spezia,Udinese,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,5,16,49,9,12,3,0,11,3,8,51,0,12,3,0
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Milan,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,6,1,5,27,2,16,4,0,15,5,10,73,4,10,3,0
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Milan,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,6,1,5,27,2,16,4,0,15,5,10,73,4,10,3,0
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Milan,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,6,1,5,27,2,16,4,0,15,5,10,73,4,10,3,0
2022-11-08,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Milan,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,6,1,5,27,2,16,4,0,15,5,10,73,4,10,3,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Torino,Sampdoria,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,8,5,3,51,4,14,1,0,11,1,10,49,3,21,3,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Torino,Sampdoria,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,8,5,3,51,4,14,1,0,11,1,10,49,3,21,3,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Torino,Sampdoria,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,8,5,3,51,4,14,1,0,11,1,10,49,3,21,3,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Torino,Sampdoria,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,8,5,3,51,4,14,1,0,11,1,10,49,3,21,3,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Inter,Bologna,H,6,1,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,13,8,5,57,4,10,1,0,10,4,6,43,4,11,5,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Inter,Bologna,H,6,1,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,13,8,5,57,4,10,1,0,10,4,6,43,4,11,5,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Inter,Bologna,H,6,1,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,13,8,5,57,4,10,1,0,10,4,6,43,4,11,5,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Inter,Bologna,H,6,1,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,13,8,5,57,4,10,1,0,10,4,6,43,4,11,5,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Salernitana,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,18,7,11,58,4,10,0,0,4,1,3,42,3,11,1,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Salernitana,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,18,7,11,58,4,10,0,0,4,1,3,42,3,11,1,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Salernitana,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,18,7,11,58,4,10,0,0,4,1,3,42,3,11,1,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Salernitana,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,18,7,11,58,4,10,0,0,4,1,3,42,3,11,1,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Lecce,Atalanta,H,2,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,39,4,1,1,0,13,6,7,61,3,0,2,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Lecce,Atalanta,H,2,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,39,4,1,1,0,13,6,7,61,3,0,2,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Lecce,Atalanta,H,2,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,39,4,1,1,0,13,6,7,61,3,0,2,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Lecce,Atalanta,H,2,1,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,39,4,1,1,0,13,6,7,61,3,0,2,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Roma,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,6,9,47,3,14,5,0,9,4,5,53,2,13,3,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Roma,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,6,9,47,3,14,5,0,9,4,5,53,2,13,3,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Roma,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,6,9,47,3,14,5,0,9,4,5,53,2,13,3,0
2022-11-09,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Roma,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,6,9,47,3,14,5,0,9,4,5,53,2,13,3,0
2022-11-10,Italy,Serie A,LEAGUE,2022/2023,Lazio,Monza,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,3,8,47,4,15,2,0,9,3,6,53,3,14,1,0
2022-11-10,Italy,Serie A,LEAGUE,2022/2023,Lazio,Monza,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,3,8,47,4,15,2,0,9,3,6,53,3,14,1,0
2022-11-10,Italy,Serie A,LEAGUE,2022/2023,Lazio,Monza,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,3,8,47,4,15,2,0,9,3,6,53,3,14,1,0
2022-11-10,Italy,Serie A,LEAGUE,2022/2023,Lazio,Monza,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,3,8,47,4,15,2,0,9,3,6,53,3,14,1,0
2022-11-10,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,2,13,43,5,14,3,0,10,3,7,57,4,13,2,1
2022-11-10,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,2,13,43,5,14,3,0,10,3,7,57,4,13,2,1
2022-11-10,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,2,13,43,5,14,3,0,10,3,7,57,4,13,2,1
2022-11-10,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,2,13,43,5,14,3,0,10,3,7,57,4,13,2,1
2022-11-11,Italy,Serie A,LEAGUE,2022/2023,Empoli,Cremonese,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,12,6,6,49,4,9,1,0,21,4,17,51,9,14,2,0
2022-11-11,Italy,Serie A,LEAGUE,2022/2023,Empoli,Cremonese,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,12,6,6,49,4,9,1,0,21,4,17,51,9,14,2,0
2022-11-11,Italy,Serie A,LEAGUE,2022/2023,Empoli,Cremonese,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,12,6,6,49,4,9,1,0,21,4,17,51,9,14,2,0
2022-11-11,Italy,Serie A,LEAGUE,2022/2023,Empoli,Cremonese,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,12,6,6,49,4,9,1,0,21,4,17,51,9,14,2,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Lecce,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,13,3,10,57,9,14,2,0,15,4,11,43,0,19,3,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Lecce,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,13,3,10,57,9,14,2,0,15,4,11,43,0,19,3,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Lecce,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,13,3,10,57,9,14,2,0,15,4,11,43,0,19,3,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Lecce,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,13,3,10,57,9,14,2,0,15,4,11,43,0,19,3,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Bologna,Sassuolo,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,52,4,12,1,0,10,3,7,48,6,6,0,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Bologna,Sassuolo,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,52,4,12,1,0,10,3,7,48,6,6,0,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Bologna,Sassuolo,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,52,4,12,1,0,10,3,7,48,6,6,0,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Bologna,Sassuolo,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,52,4,12,1,0,10,3,7,48,6,6,0,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Napoli,Udinese,H,3,2,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,14,5,9,63,5,12,2,0,10,4,6,37,3,13,3,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Napoli,Udinese,H,3,2,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,14,5,9,63,5,12,2,0,10,4,6,37,3,13,3,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Napoli,Udinese,H,3,2,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,14,5,9,63,5,12,2,0,10,4,6,37,3,13,3,0
2022-11-12,Italy,Serie A,LEAGUE,2022/2023,Napoli,Udinese,H,3,2,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,14,5,9,63,5,12,2,0,10,4,6,37,3,13,3,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Milan,Fiorentina,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,13,4,9,50,5,13,1,0,12,4,8,50,7,11,4,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Milan,Fiorentina,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,13,4,9,50,5,13,1,0,12,4,8,50,7,11,4,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Milan,Fiorentina,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,13,4,9,50,5,13,1,0,12,4,8,50,7,11,4,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Milan,Fiorentina,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,13,4,9,50,5,13,1,0,12,4,8,50,7,11,4,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Monza,Salernitana,H,3,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,21,8,13,57,6,9,0,0,5,0,5,43,1,11,2,1
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Monza,Salernitana,H,3,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,21,8,13,57,6,9,0,0,5,0,5,43,1,11,2,1
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Monza,Salernitana,H,3,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,21,8,13,57,6,9,0,0,5,0,5,43,1,11,2,1
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Monza,Salernitana,H,3,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,21,8,13,57,6,9,0,0,5,0,5,43,1,11,2,1
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Inter,A,2,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,18,7,11,46,5,10,0,0,15,4,11,54,4,11,3,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Inter,A,2,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,18,7,11,46,5,10,0,0,15,4,11,54,4,11,3,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Inter,A,2,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,18,7,11,46,5,10,0,0,15,4,11,54,4,11,3,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Inter,A,2,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,18,7,11,46,5,10,0,0,15,4,11,54,4,11,3,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Juventus,Lazio,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,3,3,0,41,2,10,2,0,0,0,0,59,6,8,1,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Juventus,Lazio,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,3,3,0,41,2,10,2,0,0,0,0,59,6,8,1,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Juventus,Lazio,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,3,3,0,41,2,10,2,0,0,0,0,59,6,8,1,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Juventus,Lazio,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,3,3,0,41,2,10,2,0,0,0,0,59,6,8,1,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Spezia,A,1,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,19,5,14,44,2,13,2,0,18,10,8,56,10,21,4,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Spezia,A,1,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,19,5,14,44,2,13,2,0,18,10,8,56,10,21,4,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Spezia,A,1,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,19,5,14,44,2,13,2,0,18,10,8,56,10,21,4,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Spezia,A,1,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,19,5,14,44,2,13,2,0,18,10,8,56,10,21,4,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Roma,Torino,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,4,7,48,7,13,3,0,10,2,8,52,0,10,2,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Roma,Torino,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,4,7,48,7,13,3,0,10,2,8,52,0,10,2,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Roma,Torino,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,4,7,48,7,13,3,0,10,2,8,52,0,10,2,0
2022-11-13,Italy,Serie A,LEAGUE,2022/2023,Roma,Torino,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,4,7,48,7,13,3,0,10,2,8,52,0,10,2,0
